id,state,city,station,station_code,pollutant_min,pollutant_max,pollutant_avg,pollutant_id
412,Odisha,Rourkela,Fertilizer Township, OSPCB,14,22,18,NO2
413,Odisha,Rourkela,Raghu0thpali, OSPCB,90,367,219,PM2.5
414,Odisha,Rourkela,Raghu0thpali, OSPCB,12,111,33,NO2
415,Odisha,Rourkela,Raghu0thpali, OSPCB,5,81,43,OZONE
416,Odisha,Rourkela,Sector, OSPCB,63,163,101,PM10
417,Odisha,Suakati,OMC Colony, OSPCB,4,21,11,SO2
418,Odisha,Suakati,OMC Colony, OSPCB,10,15,11,CO
419,Odisha,Talcher,Talcher Coalfields, OSPCB,36,115,65,SO2
420,Odisha,Tensa,Barsua Iron Ore Mines, OSPCB,71,125,87,PM2.5
421,Punjab,Amritsar,Golden Temple, PPCB,52,277,133,PM10
422,Punjab,Amritsar,Golden Temple, PPCB,3,22,9,SO2
423,Punjab,Amritsar,Golden Temple, PPCB,2,32,17,CO
424,Punjab,Bathinda,Hardev 0gar, PPCB,34,242,116,PM2.5
425,Punjab,Jalandhar,Civil Line, PPCB,12,22,16,SO2
426,Punjab,Khan0,Kalal Majra, PPCB,29,34,32,NO2
427,Punjab,Khan0,Kalal Majra, PPCB,6,18,11,SO2
428,Punjab,Ludhia0,Punjab Agricultural University, PPCB,57,390,219,PM2.5
429,Punjab,Ludhia0,Punjab Agricultural University, PPCB,88,417,204,PM10
430,Punjab,Ludhia0,Punjab Agricultural University, PPCB,5,10,8,NH3
431,Punjab,Mandi Gobindgarh,RIMT University, PPCB,2,2,2,NH3
432,Punjab,Mandi Gobindgarh,RIMT University, PPCB,24,55,44,CO
433,Punjab,Rup0gar,Ratanpura, Ambuja Cements,90,203,140,PM10
434,Rajasthan,Ajmer,Civil Lines, RSPCB,70,255,135,PM2.5
435,Rajasthan,Ajmer,Civil Lines, RSPCB,16,88,37,CO
436,Rajasthan,Banswara,Rati Talai, RSPCB,2,29,15,NO2
437,Rajasthan,Banswara,Rati Talai, RSPCB,3,3,3,NH3
438,Rajasthan,Banswara,Rati Talai, RSPCB,1,20,10,SO2
439,Rajasthan,Banswara,Rati Talai, RSPCB,43,111,72,CO
440,Rajasthan,Baran,Bamboliya, RSPCB,67,371,232,PM2.5
441,Rajasthan,Baran,Bamboliya, RSPCB,4,8,5,NH3
442,Rajasthan,Baran,Bamboliya, RSPCB,36,74,44,CO
443,Rajasthan,Barmer,Railway Colony, RSPCB,106,406,146,PM10
444,Rajasthan,Bharatpur,Krish0 0gar, RSPCB,0,0,0,NO2
445,Rajasthan,Bharatpur,Krish0 0gar, RSPCB,0,0,0,SO2
446,Rajasthan,Bhilwara,Pratap 0gar, RSPCB,6,9,7,NH3
447,Rajasthan,Bikaner,MM Ground, RSPCB,14,19,16,NH3
448,Rajasthan,Bikaner,MM Ground, RSPCB,26,130,95,CO
449,Rajasthan,Bikaner,MM Ground, RSPCB,1,56,33,OZONE
450,Rajasthan,Bundi,New Colony, RSPCB,134,389,209,PM10
451,Rajasthan,Bundi,New Colony, RSPCB,5,5,5,NH3
452,Rajasthan,Churu,Subash Chowk, RSPCB,14,82,30,CO
453,Rajasthan,Dungarpur,Bhoiwada, RSPCB,39,83,53,CO
454,Rajasthan,Jaipur,Mansarovar Sector, RSPCB,26,132,68,CO
455,Rajasthan,Jaipur,Mansarovar Sector, RSPCB,1,83,37,OZONE
456,Rajasthan,Jaipur,Police Commissionerate, RSPCB,110,422,271,PM10
457,Rajasthan,Jaipur,RIICO Sitapura, RSPCB,0,0,0,NO2
458,Rajasthan,Jaipur,RIICO Sitapura, RSPCB,28,126,58,CO
459,Rajasthan,Jaipur,Shastri 0gar, RSPCB,34,159,94,NO2
460,Rajasthan,Jalore,Mudtra Sili, RSPCB,122,464,225,PM10
461,Rajasthan,Jalore,Mudtra Sili, RSPCB,8,14,11,NH3
462,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,13,89,29,NO2
463,Rajasthan,Jhunjhunu,Indra 0gar, RSPCB,7,15,11,NH3
464,Rajasthan,Jhunjhunu,Indra 0gar, RSPCB,5,91,63,OZONE
465,Rajasthan,Jodhpur,Digari Kalan, RSPCB,18,120,61,CO
466,Rajasthan,Jodhpur,Digari Kalan, RSPCB,3,179,84,OZONE
467,Rajasthan,Jodhpur,Jhalamand, RSPCB,19,150,59,NO2
468,Rajasthan,Jodhpur,Jhalamand, RSPCB,26,106,58,CO
469,Rajasthan,Jodhpur,Mandor, RSPCB,190,351,288,PM2.5
470,Rajasthan,Jodhpur,Mandor, RSPCB,8,18,10,NH3
471,Rajasthan,Jodhpur,Samrat Ashok Udhyan, RSPCB,16,160,76,NO2
472,Rajasthan,Jodhpur,Samrat Ashok Udhyan, RSPCB,5,35,12,SO2
473,Rajasthan,Karauli,Satyawati Vihar, RSPCB,86,350,171,PM10
474,Rajasthan,Karauli,Satyawati Vihar, RSPCB,7,9,8,NH3
475,Rajasthan,Kota,Dhanmandi, RSPCB,322,500,397,PM2.5
476,Rajasthan,Kota,0yapura, RSPCB,11,19,14,NH3
477,Rajasthan,Kota,0yapura, RSPCB,10,29,16,SO2
478,Rajasthan,Kota,Shri0th Puram, RSPCB,18,59,37,CO
479,Rajasthan,0gaur,Karni Colony, RSPCB,94,356,213,PM2.5
480,Rajasthan,0gaur,Karni Colony, RSPCB,11,15,13,NH3
481,Rajasthan,0gaur,Karni Colony, RSPCB,38,104,67,CO
482,Rajasthan,0gaur,Karni Colony, RSPCB,14,69,50,OZONE
483,Rajasthan,Pali,Indira Colony Vistar, RSPCB,85,380,227,PM2.5
484,Rajasthan,Pali,Indira Colony Vistar, RSPCB,110,218,144,PM10
485,Rajasthan,Pali,Indira Colony Vistar, RSPCB,18,32,24,NO2
486,Rajasthan,Pali,Indira Colony Vistar, RSPCB,8,57,15,OZONE
487,Rajasthan,Pratapgarh,Pragati 0gar, RSPCB,5,9,6,NH3
488,Rajasthan,Sikar,Radhakishan Pura, RSPCB,15,74,37,NO2
489,Rajasthan,Sri Ganga0gar,Old City, RSPCB,45,494,274,PM2.5
490,Rajasthan,Sri Ganga0gar,Old City, RSPCB,184,500,411,PM10
491,Rajasthan,Tonk,Shastri 0gar, RSPCB,4,63,19,NH3
492,Rajasthan,Udaipur,Ashok 0gar, RSPCB,133,340,194,PM10
493,Rajasthan,Udaipur,Ashok 0gar, RSPCB,5,23,9,NH3
494,Tamil0du,Chengalpattu,Crescent University, TNPCB,0,0,0,PM2.5
495,Tamil0du,Chengalpattu,Crescent University, TNPCB,24,29,26,CO
496,Tamil0du,Chen0i,Alandur Bus Depot, CPCB,30,138,51,NO2
497,Tamil0du,Chen0i,Arumbakkam, TNPCB,49,161,75,PM2.5
498,Tamil0du,Chen0i,Gandhi 0gar_Ennore, TNPCB,36,127,61,PM2.5
499,Tamil0du,Chen0i,Gandhi 0gar_Ennore, TNPCB,39,116,65,PM10
500,Tamil0du,Chen0i,Kodungaiyur, TNPCB,3,7,5,NH3
501,Tamil0du,Chen0i,Perungudi, TNPCB,28,178,68,PM2.5
502,Tamil0du,Chen0i,Royapuram, TNPCB,1,1,1,NH3
503,Tamil0du,Chen0i,Royapuram, TNPCB,9,10,9,OZONE
504,Tamil0du,Coimbatore,PSG College of Arts and Science, TNPCB,0,0,0,PM2.5
505,Tamil0du,Coimbatore,PSG College of Arts and Science, TNPCB,0,0,0,NO2
506,Tamil0du,Coimbatore,PSG College of Arts and Science, TNPCB,0,0,0,SO2
507,Tamil0du,Cuddalore,Kudikadu, TNPCB,22,76,49,PM2.5
508,Tamil0du,Kanchipuram,Kilambi, TNPCB,3,3,3,OZONE
509,Tamil0du,Rama0thapuram,Chalai Bazaar, TNPCB,2,10,5,CO
510,Tamil0du,Tirupur,Kumaran College, TNPCB,7,7,7,OZONE
511,Tamil0du,Vellore,Vasanthapuram, TNPCB,0,0,0,PM10
512,Tamil0du,Vellore,Vasanthapuram, TNPCB,14,17,15,SO2
513,Telanga0,Hyderabad,Central University, TSPCB,14,59,33,NO2
514,Telanga0,Hyderabad,Central University, TSPCB,22,105,61,CO
515,Telanga0,Hyderabad,ECIL Kapra, TSPCB,70,107,83,PM10
516,Telanga0,Hyderabad,ECIL Kapra, TSPCB,6,64,41,OZONE
517,Telanga0,Hyderabad,ICRISAT Patancheru, TSPCB,72,182,136,PM2.5
518,Telanga0,Hyderabad,ICRISAT Patancheru, TSPCB,1,16,3,SO2
519,Telanga0,Hyderabad,IITH Kandi, TSPCB,20,81,39,CO
520,Telanga0,Hyderabad,Kokapet, TSPCB,5,8,6,SO2
521,Telanga0,Hyderabad,Kokapet, TSPCB,12,18,14,CO
522,Telanga0,Hyderabad,0charam_TSIIC IALA, TSPCB,17,35,28,SO2
523,Telanga0,Hyderabad,0charam_TSIIC IALA, TSPCB,21,35,35,OZONE
524,Telanga0,Hyderabad,Ramachandrapuram, TSPCB,5,22,11,SO2
525,Telanga0,Hyderabad,Ramachandrapuram, TSPCB,1,53,18,OZONE
526,Telanga0,Hyderabad,Sa0th0gar, TSPCB,117,341,261,PM2.5
527,Telanga0,Hyderabad,Zoo Park, TSPCB,31,59,45,NO2
528,Tripura,Agartala,Bardowali, Tripura SPCB,38,101,77,CO
529,Tripura,Agartala,Bardowali, Tripura SPCB,1,11,3,OZONE
530,Uttar_Pradesh,Agra,Manoharpur, UPPCB,8,9,9,NO2
531,Uttar_Pradesh,Agra,Manoharpur, UPPCB,3,12,8,OZONE
532,Uttar_Pradesh,Agra,Rohta, UPPCB,17,20,19,OZONE
533,Uttar_Pradesh,Agra,Sanjay Palace, UPPCB,36,131,79,NO2
534,Uttar_Pradesh,Agra,Sector, UPPCB,44,332,141,PM2.5
535,Uttar_Pradesh,Agra,Shahjahan Garden, UPPCB,23,93,30,NO2
536,Uttar_Pradesh,Agra,Shahjahan Garden, UPPCB,19,23,20,SO2
537,Uttar_Pradesh,Agra,Shastripuram, UPPCB,2,3,3,NH3
538,Uttar_Pradesh,Baghpat,Sardar Patel Inter College, UPPCB,1,35,16,OZONE
539,Uttar_Pradesh,Bareilly,Civil Lines, UPPCB,84,238,113,PM2.5
540,Uttar_Pradesh,Bareilly,Rajendra 0gar, UPPCB,91,188,120,PM2.5
541,Uttar_Pradesh,Bareilly,Rajendra 0gar, UPPCB,8,33,13,OZONE
542,Uttar_Pradesh,Firozabad,0gla Bhau, UPPCB,41,316,159,PM2.5
543,Uttar_Pradesh,Firozabad,0gla Bhau, UPPCB,11,85,19,OZONE
544,Uttar_Pradesh,Ghaziabad,Indirapuram, UPPCB,0,0,0,PM10
545,Uttar_Pradesh,Ghaziabad,Indirapuram, UPPCB,14,52,31,CO
546,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,2,10,6,NH3
547,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,3,26,10,SO2
548,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,163,411,315,PM2.5
549,Uttar_Pradesh,Ghaziabad,Vasundhara, UPPCB,172,448,345,PM2.5
550,Uttar_Pradesh,Ghaziabad,Vasundhara, UPPCB,1,20,14,NH3
551,Uttar_Pradesh,Gorakhpur,Madan Mohan Malaviya University of Technology, UPPCB,2,3,2,NH3
552,Uttar_Pradesh,Gorakhpur,Madan Mohan Malaviya University of Technology, UPPCB,36,62,38,CO
553,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,153,405,324,PM2.5
554,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,11,27,18,SO2
555,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,59,123,88,NO2
556,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,15,19,16,NH3
557,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,18,121,89,CO
558,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,1,126,47,OZONE
559,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,132,408,220,PM10
560,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,9,15,11,NH3
561,Uttar_Pradesh,Jhansi,Shivaji 0gar, UPPCB,13,106,37,NO2
562,Uttar_Pradesh,Kanpur,FTI Kidwai 0gar, UPPCB,18,19,18,SO2
563,Uttar_Pradesh,Kanpur,NSI Kalyanpur, UPPCB,48,317,137,PM2.5
564,Uttar_Pradesh,Kanpur,NSI Kalyanpur, UPPCB,14,29,18,NO2
565,Uttar_Pradesh,Kanpur,Nehru 0gar, UPPCB,2,118,78,CO
566,Uttar_Pradesh,Kanpur,Nehru 0gar, UPPCB,5,60,33,OZONE
567,Uttar_Pradesh,Lucknow,Kendriya Vidyalaya, UPPCB,7,25,15,NO2
568,Uttar_Pradesh,Lucknow,Kukrail Picnic Spot, UPPCB,82,120,99,PM10
569,Uttar_Pradesh,Lucknow,Lalbagh, UPPCB,18,34,22,NH3
570,Uttar_Pradesh,Lucknow,Lalbagh, CPCB,1,55,27,OZONE
571,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,255,367,315,PM2.5
572,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,4,22,10,SO2
573,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,1,43,21,OZONE
574,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,69,212,127,PM10
575,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,18,61,35,NO2
576,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,1,27,8,SO2
577,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,7,27,15,OZONE
578,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,17,24,23,NO2
579,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,8,10,9,NH3
580,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,16,22,19,SO2
581,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,57,110,73,CO
582,Uttar_Pradesh,Moradabad,Eco Herbal Park, UPPCB,2,92,35,OZONE
583,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,109,300,149,PM10
584,Uttar_Pradesh,Moradabad,Kashiram 0gar, UPPCB,22,102,74,CO
585,Uttar_Pradesh,Moradabad,Kashiram 0gar, UPPCB,15,132,34,OZONE
586,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,76,236,137,PM10
587,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,40,43,41,SO2
588,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,40,42,41,CO
589,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,3,66,23,SO2
590,Uttar_Pradesh,Noida,Sector , IMD,208,453,353,PM2.5
591,Uttar_Pradesh,Noida,Sector , IMD,30,85,45,NO2
592,Uttar_Pradesh,Noida,Sector , IMD,78,106,93,CO
593,Uttar_Pradesh,Noida,Sector, UPPCB,0,0,0,NO2
594,Uttar_Pradesh,Noida,Sector, UPPCB,142,414,260,PM10
595,Uttar_Pradesh,Noida,Sector, UPPCB,1,22,11,SO2
596,Uttar_Pradesh,Noida,Sector, UPPCB,4,108,65,CO
597,Uttar_Pradesh,Prayagraj,Jhunsi, UPPCB,5,5,5,NH3
598,Uttar_Pradesh,Prayagraj,Jhunsi, UPPCB,28,104,63,CO
599,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,45,64,52,SO2
600,Uttar_Pradesh,Prayagraj,0gar Nigam, UPPCB,77,242,142,PM2.5
601,Uttar_Pradesh,Prayagraj,0gar Nigam, UPPCB,88,195,135,PM10
602,Uttar_Pradesh,Prayagraj,0gar Nigam, UPPCB,33,69,50,SO2
603,Uttar_Pradesh,Vara0si,Ardhali Bazar, UPPCB,26,44,34,NO2
604,Uttar_Pradesh,Vara0si,Bhelupur, UPPCB,61,163,93,PM10
605,Uttar_Pradesh,Vara0si,Bhelupur, UPPCB,2,3,2,NH3
606,Uttar_Pradesh,Vara0si,IESD Ba0ras Hindu University, UPPCB,43,103,64,PM2.5
607,Uttar_Pradesh,Vara0si,IESD Ba0ras Hindu University, UPPCB,46,110,75,PM10
608,Uttar_Pradesh,Vara0si,IESD Ba0ras Hindu University, UPPCB,2,2,2,NO2
609,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,34,79,61,PM2.5
610,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,34,36,35,SO2
611,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,24,25,25,OZONE
612,Uttarakhand,Rishikesh,Shivaji 0gar, UKPCB,60,99,78,PM10
613,Uttarakhand,Rishikesh,Shivaji 0gar, UKPCB,3,4,4,NH3
614,West_Bengal,Asansol,Asansol Court Area, WBPCB,74,256,136,PM10
615,West_Bengal,Barrackpore,SVSPA Campus, WBPCB,89,359,240,PM2.5
616,West_Bengal,Barrackpore,SVSPA Campus, WBPCB,1,3,2,NH3
617,West_Bengal,Barrackpore,SVSPA Campus, WBPCB,6,10,7,SO2
618,West_Bengal,Durgapur,Sidhu Kanhu Indoor Stadium, WBPCB,59,148,84,PM2.5
619,West_Bengal,Durgapur,Sidhu Kanhu Indoor Stadium, WBPCB,19,64,30,NO2
620,West_Bengal,Durgapur,Sidhu Kanhu Indoor Stadium, WBPCB,30,35,33,SO2
621,West_Bengal,Howrah,Belur Math, WBPCB,61,426,241,PM10
622,West_Bengal,Howrah,Belur Math, WBPCB,4,111,42,CO
623,West_Bengal,Howrah,Padmapukur, WBPCB,80,303,203,PM2.5
624,West_Bengal,Kolkata,Ballygunge, WBPCB,31,137,78,NO2
625,West_Bengal,Kolkata,Ballygunge, WBPCB,8,24,17,NH3
626,West_Bengal,Kolkata,Bidhan0gar, WBPCB,16,59,36,NO2
627,West_Bengal,Kolkata,Fort William, WBPCB,88,326,241,PM2.5
628,West_Bengal,Kolkata,Fort William, WBPCB,8,14,11,NH3
629,West_Bengal,Kolkata,Jadavpur, WBPCB,60,252,147,PM2.5
630,West_Bengal,Kolkata,Jadavpur, WBPCB,5,7,6,SO2
631,West_Bengal,Kolkata,Victoria, WBPCB,4,13,9,SO2
632,West_Bengal,Siliguri,Ward, WBPCB,7,76,34,OZONE
633,Andhra_Pradesh,Amaravati,Secretariat, APPCB,6,22,10,SO2
634,Andhra_Pradesh,Amaravati,Secretariat, APPCB,16,55,47,CO
635,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,44,70,55,PM2.5
636,Andhra_Pradesh,Chittoor,Gangineni Cheruvu, APPCB,21,83,46,PM2.5
637,Andhra_Pradesh,Chittoor,Gangineni Cheruvu, APPCB,23,85,48,PM10
638,Andhra_Pradesh,Kadapa,Yerramukkapalli, APPCB,12,23,15,NO2
639,Andhra_Pradesh,Kadapa,Yerramukkapalli, APPCB,8,49,35,OZONE
640,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,12,34,19,SO2
641,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,15,66,53,OZONE
642,Andhra_Pradesh,Tirupati,Vaikuntapuram, APPCB,16,31,21,NO2
643,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,0,0,0,NH3
644,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,0,0,0,SO2
645,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,32,57,46,CO
646,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,27,28,27,OZONE
647,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,2,8,7,NH3
648,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,1,2,1,NH3
649,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,2,2,2,OZONE
650,Assam,Byrnihat,Central Academy for SFS, PCBA,2,3,3,NH3
651,Assam,Guwahati,IITG, PCBA,1,15,7,NO2
652,Assam,Guwahati,LGBI Airport, PCBA,0,0,0,NO2
653,Assam,Guwahati,Pan Bazaar, PCBA,40,323,182,PM2.5
654,Assam,Guwahati,Pan Bazaar, PCBA,57,103,69,SO2
655,Assam,Guwahati,Railway Colony, PCBA,0,0,0,PM2.5
656,Assam,Guwahati,Railway Colony, PCBA,0,0,0,NO2
657,Assam,Guwahati,Railway Colony, PCBA,0,0,0,CO
658,Assam,0lbari,Bata Chowk, PCBA,7,126,99,CO
659,Assam,Silchar,Tarapur, PCBA,35,39,37,PM10
660,Assam,Sivasagar,Girls College, PCBA,17,54,38,PM2.5
661,Assam,Sivasagar,Girls College, PCBA,36,89,56,PM10
662,Bihar,Araria,Kharahiya Basti, BSPCB,6,9,7,NH3
663,Bihar,Araria,Kharahiya Basti, BSPCB,16,18,17,SO2
664,Bihar,Aurangabad,Gurdeo 0gar, BSPCB,65,291,118,PM10
665,Bihar,Aurangabad,Gurdeo 0gar, BSPCB,1,10,2,NH3
666,Bihar,Aurangabad,Gurdeo 0gar, BSPCB,0,0,0,SO2
667,Bihar,Bettiah,Kamal0th 0gar, BSPCB,3,3,3,NH3
668,Bihar,Bettiah,Kamal0th 0gar, BSPCB,7,13,10,OZONE
669,Bihar,Bhagalpur,DM Office_Kachari Chowk, BSPCB,16,38,25,OZONE
670,Bihar,Bhagalpur,Mayaganj, BSPCB,6,33,14,NO2
671,Bihar,Bhagalpur,Mayaganj, BSPCB,6,11,9,CO
672,Bihar,Bhagalpur,Mayaganj, BSPCB,11,59,42,OZONE
673,Bihar,Bihar Sharif,D M Colony, BSPCB,42,200,75,PM2.5
674,Bihar,Bihar Sharif,D M Colony, BSPCB,106,340,160,PM10
675,Bihar,Chhapra,Darshan 0gar, BSPCB,2,4,3,NH3
676,Bihar,Gaya,Kareemganj, BSPCB,50,240,109,PM2.5
677,Bihar,Gaya,Kareemganj, BSPCB,7,11,9,SO2
678,Bihar,Gaya,Kareemganj, BSPCB,6,107,48,CO
679,Bihar,Gaya,SFTI Kusdihra, BSPCB,6,10,9,SO2
680,Bihar,Hajipur,Industrial Area, BSPCB,47,136,68,PM2.5
681,Bihar,Katihar,Mirchaibari, BSPCB,26,41,33,NO2
682,Bihar,Katihar,Mirchaibari, BSPCB,3,6,4,NH3
683,Bihar,Katihar,Mirchaibari, BSPCB,27,34,33,CO
684,Bihar,Manguraha,Forest Rest House, BSPCB,17,88,35,PM2.5
685,Bihar,Manguraha,Forest Rest House, BSPCB,0,0,0,NO2
686,Bihar,Manguraha,Forest Rest House, BSPCB,3,3,3,NH3
687,Bihar,Munger,Town Hall, BSPCB,0,0,0,NO2
688,Bihar,Muzaffarpur,MIT, BSPCB,1,102,87,CO
689,Bihar,Pat0,DRM Office Da0pur, BSPCB,6,8,7,SO2
690,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,12,29,20,NO2
691,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,2,7,5,NH3
692,Bihar,Pat0,IGSC Planetarium Complex, BSPCB,9,9,9,NO2
693,Bihar,Pat0,IGSC Planetarium Complex, BSPCB,10,14,13,OZONE
694,Bihar,Pat0,Rajbansi 0gar, BSPCB,0,0,0,PM10
695,Bihar,Pat0,Rajbansi 0gar, BSPCB,0,0,0,NO2
696,Bihar,Pat0,Rajbansi 0gar, BSPCB,0,0,0,SO2
697,Bihar,Pat0,Samanpura, BSPCB,2,7,5,SO2
698,Bihar,Purnia,Mariam 0gar, BSPCB,17,19,18,SO2
699,Bihar,Rajgir,Dangi Tola, BSPCB,4,53,11,SO2
700,Bihar,Samastipur,DM Office_Kasipur, BSPCB,3,4,4,NH3
701,Bihar,Siwan,Chitragupta 0gar, BSPCB,46,150,118,CO
702,Chandigarh,Chandigarh,Sector 22, CPCC,8,13,10,NH3
703,Chandigarh,Chandigarh,Sector 22, CPCC,2,124,34,OZONE
704,Chandigarh,Chandigarh,Sector, CPCC,1,23,8,SO2
705,Chhattisgarh,Bhilai,32Bungalows, CECB,255,318,292,PM2.5
706,Chhattisgarh,Bhilai,Civic Center, CECB,0,0,0,PM2.5
707,Chhattisgarh,Bhilai,Hathkhoj, CECB,39,103,53,CO
708,Chhattisgarh,Bhilai,Hathkhoj, CECB,15,56,45,OZONE
709,Chhattisgarh,Bilaspur,Mangala, NTPC,0,0,0,PM10
710,Chhattisgarh,Bilaspur,Mangala, NTPC,16,26,24,CO
711,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,46,146,84,PM10
712,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,7,38,16,SO2
713,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,5,112,68,OZONE
714,Chhattisgarh,Korba,Rampur, CECB,33,115,54,PM2.5
715,Chhattisgarh,Korba,Rampur, CECB,24,50,30,CO
716,Chhattisgarh,Korba,Urja 0gar, CECB,21,61,35,PM2.5
717,Chhattisgarh,Korba,Urja 0gar, CECB,24,48,45,OZONE
718,Chhattisgarh,Kunjemura,OP Jindal School, CECB,62,317,100,PM2.5
719,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,50,104,71,PM10
720,Chhattisgarh,Raipur,AIIMS, CECB,4,4,4,NH3
721,Chhattisgarh,Raipur,Bhatagaon New ISBT, CECB,0,0,0,NH3
722,Chhattisgarh,Raipur,Krishak 0gar, CECB,1,1,1,NH3
723,Chhattisgarh,Raipur,Siltara Phase, CECB,113,198,157,PM10
724,Chhattisgarh,Tumidih,OP Jindal Industrial Park, CECB,67,335,127,PM2.5
725,Delhi,Delhi,Alipur, DPCC,134,369,217,PM10
726,Delhi,Delhi,Alipur, DPCC,4,81,37,OZONE
727,Delhi,Delhi,A0nd Vihar, DPCC,35,124,86,NO2
728,Delhi,Delhi,A0nd Vihar, DPCC,1,18,8,SO2
729,Delhi,Delhi,Aya 0gar, IMD,183,372,323,PM2.5
730,Delhi,Delhi,Aya 0gar, IMD,54,101,66,CO
731,Delhi,Delhi,Bawa0, DPCC,1,3,2,SO2
732,Delhi,Delhi,DTU, CPCB,98,324,241,PM2.5
733,Delhi,Delhi,DTU, CPCB,213,420,348,PM10
734,Delhi,Delhi,DTU, CPCB,17,26,21,NH3
735,Delhi,Delhi,Dwarka, DPCC ,346,492,397,PM2.5
736,Delhi,Delhi,IHBAS, CPCB,0,0,0,PM2.5
737,Delhi,Delhi,ITO, CPCB,19,104,62,NO2
738,Delhi,Delhi,Jahangirpuri, DPCC,344,500,430,PM2.5
739,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,14,21,18,NH3
740,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,34,127,74,CO
741,Delhi,Delhi,Major Dhyan Chand 0tio0l Stadium, DPCC,3,28,13,NO2
742,Delhi,Delhi,Major Dhyan Chand 0tio0l Stadium, DPCC,10,130,88,CO
743,Delhi,Delhi,Mandir Marg, DPCC,47,76,61,NO2
744,Delhi,Delhi,Mandir Marg, DPCC,1,10,4,SO2
745,Delhi,Delhi,Mandir Marg, DPCC,4,16,9,OZONE
746,Delhi,Delhi,Mundka, DPCC,28,107,66,NO2
747,Delhi,Delhi,Mundka, DPCC,10,19,12,SO2
748,Delhi,Delhi,Mundka, DPCC,2,47,23,OZONE
749,Delhi,Delhi,NSIT Dwarka, CPCB,6,9,8,NH3
750,Delhi,Delhi,NSIT Dwarka, CPCB,38,121,50,CO
751,Delhi,Delhi,0rela, DPCC,304,417,353,PM2.5
752,Delhi,Delhi,0rela, DPCC,3,53,25,OZONE
753,Delhi,Delhi,Nehru 0gar, DPCC,308,500,429,PM2.5
754,Delhi,Delhi,Nehru 0gar, DPCC,7,22,11,NH3
755,Delhi,Delhi,New Moti Bagh, MHUA,311,471,383,PM2.5
756,Delhi,Delhi,North Campus, IMD,0,0,0,NO2
757,Delhi,Delhi,Okhla Phase, DPCC,181,415,298,PM10
758,Delhi,Delhi,Okhla Phase, DPCC,24,35,29,NH3
759,Delhi,Delhi,Okhla Phase, DPCC,2,128,64,CO
